date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:38:12	82934/82934	---M--	200	added ('OK')	image/jpeg	etag:%2234e61eb25a4d57d03a64e7cd085cd331%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/bg/new-banner.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/bg/new-banner.jpg	(from https://demo.hasthemes.com/autima-preview/autima/index-6.html)
10:38:12	19854/19854	---M--	200	added ('OK')	image/jpeg	etag:%2205e9af411c0a36da25716c1b4b03f2dd%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/bg/banner9.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/bg/banner9.jpg	(from https://demo.hasthemes.com/autima-preview/autima/shop.html)
10:38:13	34277/34277	---M--	200	added ('OK')	image/jpeg	etag:%22f0d0274a55ff3e380a46a4b1fb44e774%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/bg/banner8.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/bg/banner8.jpg	(from https://demo.hasthemes.com/autima-preview/autima/shop.html)
10:38:13	760/760	---M--	200	added ('OK')	image/jpeg	etag:%220f04cb73b40c1eabaf5a8d3f81d40dae%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/comment2.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/comment2.jpg	(from https://demo.hasthemes.com/autima-preview/autima/product-details.html)
10:38:14	22202/22202	---M--	200	added ('OK')	image/jpeg	etag:%222dd63a52edc6108e5199ddd36b5646b5%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog6.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog6.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog.html)
10:38:15	27358/27358	---M--	200	added ('OK')	image/jpeg	etag:%226fee0cca49a2aa10ad8efd99052f5b63%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog7.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog7.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog.html)
10:38:16	26013/26013	---M--	200	added ('OK')	image/jpeg	etag:%22ae95d9592d5e729def3881c66b32a834%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog8.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog8.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog.html)
10:38:17	19048/19048	---M--	200	added ('OK')	image/jpeg	etag:%228034486e0d97296d644d856e6e5d96aa%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog9.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog9.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog.html)
10:38:18	101535/101535	---M--	200	added ('OK')	image/jpeg	etag:%22f01e7fdb2070519e6aa09e5937a2d6c0%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog-big1.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog-big1.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-details.html)
10:38:18	760/760	---M--	200	added ('OK')	image/jpeg	etag:%220f04cb73b40c1eabaf5a8d3f81d40dae%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/comment3.png.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/comment3.png.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-details.html)
10:38:19	4409/4409	---M--	200	added ('OK')	image/jpeg	etag:%22099adcdae090fd0cb4a55f37e37451bc%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog12.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog12.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-details.html)
10:38:20	4646/4646	---M--	200	added ('OK')	image/jpeg	etag:%22132a8d132d543b43cff306c09f15d60c%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog13.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog13.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-details.html)
10:38:21	4895/4895	---M--	200	added ('OK')	image/jpeg	etag:%22b7223625513383f72e7bbe00fe692b90%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog14.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog14.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-details.html)
10:38:22	3876/3876	---M--	200	added ('OK')	image/jpeg	etag:%22962d17db705b9b98872a0d8436b09c6d%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog15.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog15.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-details.html)
10:38:23	760/760	---M--	200	added ('OK')	image/png	etag:%220f04cb73b40c1eabaf5a8d3f81d40dae%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/comment.png	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/comment.png	(from https://demo.hasthemes.com/autima-preview/autima/blog-details.html)
10:38:24	77873/77873	---M--	200	added ('OK')	image/jpeg	etag:%228ac44ccb20c888d7c0c634849edd1987%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog-big2.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog-big2.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-fullwidth.html)
10:38:25	98048/98048	---M--	200	added ('OK')	image/jpeg	etag:%224c55d6132b2ac35c47003e252f220591%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog-big3.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog-big3.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-fullwidth.html)
10:38:26	65993/65993	---M--	200	added ('OK')	image/jpeg	etag:%225b287997a086327e7cf420d1d87676ef%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog-big4.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/blog/blog-big4.jpg	(from https://demo.hasthemes.com/autima-preview/autima/blog-fullwidth.html)
10:38:27	165266/165266	---M--	200	added ('OK')	image/jpeg	etag:%2291dc5439eee02ade0ad6dfa8b559248d%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/about/about1.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/about/about1.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:27	1620/1620	---M--	200	added ('OK')	image/jpeg	etag:%223c3a4c302aebb33c9e81aca5e430978e%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/about/About_icon1.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/about/About_icon1.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:28	1327/1327	---M--	200	added ('OK')	image/jpeg	etag:%222d6c3753bdfb1ad730fccd14df1d3643%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/about/About_icon2.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/about/About_icon2.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:29	1230/1230	---M--	200	added ('OK')	image/jpeg	etag:%223496e6dc9a94e3f35e71a107c5543a82%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/about/About_icon3.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/about/About_icon3.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:30	11897/11897	---M--	200	added ('OK')	image/jpeg	etag:%2225aa2fd06903b8acb306afb7ffde5deb%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/service/services2.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/service/services2.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:31	4432/4432	---M--	200	added ('OK')	image/jpeg	etag:%2216bc6f9cd2757797e5b6aa0d350c7844%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/service/services1.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/service/services1.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:32	30322/30322	---M--	200	added ('OK')	image/jpeg	etag:%226dfd07c3d576f5edcf12096367b205cb%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/service/services3.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/service/services3.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:32	3554/3554	---M--	200	added ('OK')	image/jpeg	etag:%220c6354ed13952b3e5de056ce7a740a44%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/about/testimonial4.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/about/testimonial4.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:33	2583/2583	---M--	200	added ('OK')	image/jpeg	etag:%2267f956ba7b87b92bd304c962303d5390%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/about/testimonial5.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/about/testimonial5.jpg	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:34	5570/5570	---M--	200	added ('OK')	image/png	etag:%22b6f50f256b493147ecca0243b22db43a%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/about/testimonial6.png	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/about/testimonial6.png	(from https://demo.hasthemes.com/autima-preview/autima/about.html)
10:38:35	48368/48368	---M--	200	added ('OK')	image/jpeg	etag:%22d7531b92e3fd09aca94d56b725020293%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/service/services4.jpg	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/service/services4.jpg	(from https://demo.hasthemes.com/autima-preview/autima/services.html)
10:38:36	660/660	---M--	200	added ('OK')	image/png	etag:%22ade1584b2f6be147706341e3a618585f%22	https://demo.hasthemes.com/autima-preview/autima/assets/img/logo/logo-5.png	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/img/logo/logo-5.png	(from https://demo.hasthemes.com/autima-preview/autima/coming-soon.html)
10:38:37	1449/1449	---MCZ	200	added ('OK')	application/javascript	etag:%22469174db48b59bedf853c5abc69294c1%22	https://demo.hasthemes.com/autima-preview/autima/assets/js/map.js	C:/My%20Web%20Sites/altima/demo.hasthemes.com/autima-preview/autima/assets/js/map.js	(from https://demo.hasthemes.com/autima-preview/autima/contact.html)
